# Program   Filename    Redshift    Galaxy  Type    Sigma   Priority    Run_Id
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1179165.fits    0.0894  PGC1179165e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1179165.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC068206.fits 0.0455  PGC068206e  S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC068206.fits  0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1091774.fits    0.0490  PGC1091774e E?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1091774.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_NGC7222.fits   0.0413  NGC7222e    SBab    /home/ec2-user/galaxies/POGSSNR_PS1only_NGC7222.fits    0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1220485.fits    0.0500  PGC1220485e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1220485.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC068229.fits 0.0500  PGC068229e  Sa  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC068229.fits  0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1203369.fits    0.0500  PGC1203369e Unk /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1203369.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1128634.fits    0.0342  PGC1128634e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1128634.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1153158.fits    0.0524  PGC1153158e S0-a    /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1153158.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC068240.fits 0.0258  PGC068240e  S0-a    /home/ec2-user/galaxies/POGSSNR_PS1only_PGC068240.fits  0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1228547.fits    0.0500  PGC1228547e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1228547.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1225072.fits    0.0332  PGC1225072e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1225072.fits 0   1
./register_fits_file.py /home/ec2-user/galaxies/POGS_PS1only_PGC1139795.fits    0.0468  PGC1139795e S?  /home/ec2-user/galaxies/POGSSNR_PS1only_PGC1139795.fits 0   1
