                  objname |  al2000*15. |     de2000 |     vvir |     6.*10^logd25 |   incl |  type |
  NGC3805                 |  175.173699 |   20.34288 |     6643 | 91.6539667145153 |   42.5 | E-SO  |
  NGC3806                 | 175.1943465 |   17.79613 |     3589 | 68.2576362500775 |   35.3 | SABb  |
  ESO266-015              |   175.23201 |  -44.48092 |     3001 | 102.364941766694 |   47.8 | Sbc   |
  UGC06645                | 175.2349065 |   25.78079 |     7002 | 66.5504823394758 |   47.3 | SABb  |
  SDSSJ114103.23+341107.1 | 175.2636975 |   34.18530 |      151 | 103.550270790759 |   38.2 |       |
  NGC3809                 | 175.3171665 |   59.88589 |     3694 | 73.3079817026087 |   26.7 | S0    |
  NGC3817                 | 175.4706765 |   10.30433 |     6155 |  66.092366990216 |   43.5 | S0-a  |
  PGC036310               |  175.521795 |  -16.46310 |     9118 | 64.5879047335007 |   39.0 | Sb    |
  NGC3821                 | 175.5379485 |   20.31581 |     5867 | 81.4988098376268 |   46.0 | S0-a  |
  PGC036324               | 175.5492615 |  -10.77420 |     6683 | 83.9752447020325 |   48.4 | Sab   |
  PGC093112               | 175.5929715 |    8.76543 |     6635 | 63.1177059151368 |   27.5 | Sbc   |
  NGC3825                 |  175.598823 |   10.26416 |     6476 | 81.1243616299177 |   53.0 | SBa   |
  NGC3827                 | 175.6511955 |   18.84544 |     3241 | 60.5551659840007 |   49.1 | Sd    |
  UGC06674                |  175.664313 |   24.82262 |     6432 | 69.5266430487291 |   59.8 | Sc    |
  UGC06682                |   175.78785 |   59.10580 |     1575 | 91.0230208482866 |   37.6 | SABm  |
  NGC3836                 | 175.8743625 |  -16.79642 |     3599 | 72.8033295890685 |   39.8 | Sc    |
  NGC3832                 | 175.8808365 |   22.72531 |     7024 |  112.24091683778 |   37.1 | Sc    |
  ESO216-035              |    176.0175 |  -52.61100 |     4319 | 72.6358787618945 |   29.8 | Sd    |
  NGC3847                 | 176.0582325 |   33.51445 |     9710 | 91.0230208482866 |   37.0 | E     |
  NGC3846A                |  176.061693 |   55.03500 |     1668 | 116.185302018537 |   41.5 | IB    |
  UGC06713                |   176.10405 |   48.83550 |     1121 | 69.3667287432316 |   42.4 | SABm  |
  IC2953                  |  176.107431 |   33.35503 |     9479 | 72.9711664483247 |   39.9 | Sb    |
  UGC06716                | 176.1732525 |   35.96795 |    11355 | 87.9328721951937 |   35.3 | Sbc   |
  UGC06717                |  176.190834 |    9.21250 |     2927 | 82.2528992869332 |    0.0 | SBm   |
  UGC06719                |  176.196294 |   20.12496 |     6684 |  62.251709596865 |   49.4 | Sb    |
  NGC3854                 |  176.216934 |   -9.23319 |     5673 |  111.98278858132 |   29.2 | SABb  |
  ESO216-037              |  176.220858 |  -50.54380 |     4821 | 82.8230531480857 |   48.0 | SBbc  |
  PGC036594               | 176.2255725 |    2.16403 |     1037 | 70.4938618102952 |   51.9 | I     |
  NGC3862                 | 176.2708095 |   19.60625 |     6581 | 65.6373871651568 |    0.0 | E     |
  UGC06728                |  176.316666 |   79.68150 |    19768 | 63.8485738027402 |   56.0 | S0-a  |
  ESO266-021              | 176.3241615 |  -43.65764 |     4674 | 62.8277101237661 |   40.0 | Sbc   |
  PGC3097704              | 176.3241915 |  -17.27380 |     1155 | 71.9699575568027 |   58.6 | I     |
  PGC036645               | 176.3462175 |   -9.00258 |     5881 |  65.788685989933 |   49.2 | Sbc   |
  NGC3876                 |  176.361177 |    9.16065 |     2951 | 67.4762982898433 |   59.1 | Sab   |
  NGC3867                 |  176.373477 |   19.40009 |     7585 | 86.5269288817333 |   59.5 | Sab   |
  PGC036648               |  176.376171 |    9.72909 |     6463 |   60.41590304981 |   46.3 | S?    |
  ESO266-023              |  176.376291 |  -43.57383 |    10205 | 74.3278044952267 |   39.9 | SBb   |
  UGC06732                |  176.388162 |   58.97812 |     3338 | 61.2563610861437 |   29.2 | E     |
  NGC3873                 | 176.4421845 |   19.77385 |     5524 | 68.1006407154566 |   28.5 | E     |
  UGC06743                |  176.481657 |   21.02558 |     6850 |  71.474516400889 |   30.1 | SABb  |
  NGC3870                 | 176.4858345 |   50.19986 |      973 | 61.6809728760769 |   50.7 | S0    |
  NGC3884                 |  176.550987 |   20.39158 |     7047 | 114.327635546177 |   45.9 | Sa    |
  NGC3881                 |    176.6433 |   33.10641 |     9549 | 72.1358732052396 |   36.3 | E-SO  |
  NGC3883                 |  176.696355 |   20.67541 |     7124 | 105.962264122116 |   29.1 | Sb    |
  UGC06758                | 176.7764025 |   13.70665 |     3185 | 84.1688135868167 |   31.9 | Scd   |
  NGC3172                 |  176.799666 |   89.09325 |     6379 | 68.5726951182495 |   33.9 | S0    |
  NGC3835A                |   176.84466 |   60.30042 |     3843 | 66.2447145757031 |   14.6 | E?    |
  NGC3888                 | 176.8930185 |   55.96724 |     2644 | 96.4164686173752 |   36.3 | SABc  |
  NGC3891                 |  177.013947 |   30.35935 |     6441 |   103.0745066246 |   42.9 | Sbc   |
  UGC06775                | 177.0531105 |   13.20885 |     3230 | 69.6869260120192 |   55.4 | Sbc   |
  UGC06780                |  177.210018 |   -2.03228 |     1723 | 61.3975781886058 |   53.0 | SABc  |
  PGC036904               | 177.2286435 |  -30.17356 |     1497 |  61.823168855599 |   40.6 | Sab   |
  NGC3896                 | 177.2349165 |   48.67464 |     1142 | 83.3971591547334 |   57.7 | S0-a  |
  UGC06782                |  177.238941 |   23.83769 |      650 | 103.312100660411 |    0.0 | I     |
  NGC3897                 | 177.2478285 |   35.01604 |     6584 | 91.8652355972191 |   42.0 | SBbc  |
  NGC3903                 | 177.2645655 |  -37.51714 |     2798 | 76.9398420554059 |   30.4 | SABc  |
  NGC3895                 | 177.2668035 |   59.43281 |     3467 | 71.1461250462605 |   50.5 | SBa   |
  NGC3905                 | 177.2704515 |   -9.72993 |     5735 | 113.540604153763 |   48.7 | Sc    |
  NGC3902                 | 177.3282615 |   26.12151 |     3735 | 76.2344414577833 |   51.9 | SABb  |
  ESO320-024              |  177.358419 |  -38.82583 |     2820 | 74.1568473094084 |   42.7 | Sc    |
  NGC3906                 |  177.418665 |   48.42597 |     1182 | 80.9377720668364 |   52.4 | SBcd  |
  NGC3920                 |  177.524604 |   24.92011 |     3727 | 62.9725497293302 |   32.6 | Sbc   |
  ESO440-016              |  177.582663 |  -28.54197 |     2002 | 60.1383207555508 |   53.4 | S0    |
  PGC037016               | 177.6407115 |   -2.90903 |     8218 | 76.0591198013849 |   55.3 | S0    |
  NGC3913                 | 177.6622545 |   55.35391 |     1194 | 98.6622945100759 |   33.3 | Scd   |
  UGC06816                |   177.69795 |   56.45540 |     1132 | 84.7522480246441 |   32.0 | I     |
  UGC06821                |  177.754632 |   20.39911 |     6569 | 77.8307625827011 |   25.4 | SABb  |
  IC0742                  |   177.75945 |   20.79989 |     6528 | 63.9957668522274 |   38.5 | Sab   |
  ESO379-001              | 177.7735215 |  -34.56310 |     3703 | 63.9957668522274 |   55.9 | SBcd  |
  NGC3931                 |  177.805989 |   52.00088 |     1132 | 67.7877507123935 |   47.9 | E-SO  |
  NGC3925                 | 177.8374575 |   21.88918 |     8059 | 73.6463516054073 |   51.5 | SABa  |
  PGC037090               | 177.8552355 |   35.20396 |     6653 | 61.3975781886058 |   51.5 | S0    |
  IC0739                  |  177.880308 |   23.86286 |     7166 | 65.6373871651568 |   48.4 | Sab   |
  ESO266-030              |  177.936297 |  -46.99768 |    11317 | 64.4393674290403 |   38.7 | SABb  |
  NGC3928                 | 177.9485355 |   48.68315 |     1199 | 81.6866703647081 |   32.0 | E     |
  NGC3935                 | 178.1003895 |   32.40381 |     3236 | 61.5391208453397 |   57.2 | Sab   |
  IC2969                  | 178.1303655 |   -3.87218 |     1567 | 78.1900084241251 |   57.5 | SBbc  |
  PGC100107               |   178.15275 |  -57.28689 |     5126 | 79.8272564892804 |   49.4 | Sbc   |
  UGC06846                | 178.1531535 |   23.58244 |     6970 | 65.0356098428257 |   36.2 | E     |
  PGC037215               |  178.158498 |   -5.20704 |     5739 | 68.5726951182495 |   55.6 | S0-a  |
  UGC06849                |  178.163217 |   50.03781 |     1231 | 93.3579446615098 |   22.6 | Sm    |
  PGC037205               | 178.1725665 |   20.14762 |    15235 | 65.4864183174904 |   60.0 | Sc    |
  NGC3937                 |  178.178022 |   20.63146 |     6835 | 104.749325264877 |   33.9 | E-SO  |
  NGC3940                 |  178.193547 |   20.98929 |     6547 | 73.3079817026087 |   45.4 | E     |
  UGC06858                |   178.24299 |   61.21610 |     3395 | 77.6517484407983 |   52.4 | Sc    |
  PGC037242               |  178.250745 |  -13.75484 |    14089 | 103.550270790759 |    0.0 | E-SO  |
  NGC3944                 |  178.271178 |   26.20693 |     3759 | 64.1432992326116 |   56.7 | E-SO  |
  ESO440-025              |  178.284366 |  -32.56598 |     8050 | 76.4101882168071 |   54.1 | E     |
  ESO217-012              |   178.33317 |  -49.58324 |     3232 | 91.4431586013871 |   27.1 | SABc  |
  NGC3947                 |  178.334739 |   20.75154 |     6319 | 82.4425206731934 |   57.5 | Sb    |
  ESO504-024              |  178.408689 |  -26.99573 |     1780 |  62.251709596865 |   49.4 | SBm   |
  ESO039-004              | 178.4262045 |  -72.88079 |     5050 | 69.5266430487291 |   27.9 | Sab   |
  ESO171-001              | 178.4269995 |  -54.10486 |     6500 | 61.3975781886058 |   59.5 | Sbc   |
  IC2973                  |  178.462329 |   33.36528 |     3379 | 85.1434415790158 |   55.7 | SBcd  |
  PGC3097705              | 178.4665695 |  -15.02737 |     1679 | 107.932253722676 |   56.1 | I     |
  ESO504-028              | 178.7267625 |  -27.25130 |     1914 | 85.7336318627497 |   34.7 | SABc  |
  NGC3961                 | 178.7402505 |   69.33011 |     6992 | 78.0101680011491 |   10.7 | SBa   |
  NGC3969                 |  178.788459 |  -18.92739 |     6609 | 78.9134823068884 |   31.4 | S0-a  |
  NGC3967                 | 178.7933535 |   -7.84368 |     5570 | 76.9398420554059 |   47.3 | E-SO  |
  UGC06886                |  178.797186 |    6.16894 |     7013 | 70.3317228595433 |   50.9 | SBbc  |
  NGC3968                 |  178.869537 |   11.96847 |     6441 | 114.591200294995 |   48.5 | Sbc   |
  NGC3971                 |  178.901748 |   29.99594 |     7014 | 62.8277101237661 |   34.4 | S0    |
  UGC06901                | 178.9096935 |   43.04592 |     7311 | 66.7039042228002 |   53.7 | S0-a  |
  NGC3974                 | 178.9171785 |  -12.02742 |     5451 | 70.8192424934712 |   39.1 | S0-a  |
  NGC3977                 |   179.02986 |   55.39069 |     6049 | 91.8652355972191 |   41.8 | Sa    |
  NGC3978                 |  179.042988 |   60.52261 |    10203 |  94.656666204771 |   23.1 | SABb  |
  ESO440-032              | 179.1726105 |  -32.38579 |     7903 | 80.0112859297994 |   57.7 | S0-a  |
  NGC3985                 | 179.1754785 |   48.33399 |     1173 | 63.5552200215887 |   55.6 | SBm   |
  ESO320-035              | 179.1936405 |  -38.19248 |     2835 | 114.591200294995 |   47.8 | SABc  |
  PGC037547               |  179.201787 |   -4.09456 |     7958 | 104.990808695112 |    0.0 | E     |
  UGC06922                |  179.217291 |   50.81705 |     1120 |  74.670881625413 |   14.1 | Sbc   |
  ESO572-023              |  179.241258 |  -19.85502 |     1721 | 104.268052014602 |   39.7 | S0    |
  UGC06927                |   179.28534 |   30.39228 |     3458 | 61.6809728760769 |   38.7 | S0    |
  PGC037575               | 179.2925745 |  -14.27667 |     8284 | 69.3667287432316 |   54.1 | SABc  |
  ESO504-030              |  179.312292 |  -27.70000 |     1664 | 67.6318544991969 |   59.2 | SBd   |
  UGC06930                |  179.323275 |   49.28378 |     1008 | 84.7522480246441 |   25.2 | Scd   |
  UGC06929                |  179.332122 |   36.41580 |     6508 | 65.0356098428257 |   41.3 | Sc    |
  UGC06931                |  179.356101 |   57.93003 |     1450 | 69.5266430487291 |   57.3 | SBm   |
  UGC06939                |  179.428854 |   57.56587 |     5164 | 67.6318544991969 |   46.0 | E-SO  |
  UGC06943                |  179.465376 |   29.03944 |     6561 | 63.5552200215887 |   20.1 | Sb    |
  NGC4005                 |  179.542383 |   25.12225 |     4593 | 67.0117914823311 |   53.9 | S0-a  |
  UGC06958                |   179.59923 |   -2.27732 |     5914 | 77.8307625827011 |   19.6 | SABb  |
  PGC037680               | 179.6058765 |  -14.52387 |     3955 | 64.2911540789165 |   40.2 | IAB   |
  UGC06957                | 179.6132535 |   57.59637 |     5420 | 89.5676696885003 |   59.3 | Sbc   |
  NGC4024                 | 179.6300805 |  -18.34690 |     1619 | 105.232819942877 |   37.4 | E-SO  |
  PGC037702               | 179.6775495 |   25.03664 |     4482 | 97.7577647490656 |   48.9 | E-SO  |
  PGC037712               |  179.689449 |  -19.84530 |       -  | 68.8892082133164 |   48.2 |       |
  NGC4017                 |  179.690403 |   27.45258 |     3597 | 94.2217639150479 |   48.2 | Sbc   |
  PGC037722               |  179.720559 |   45.73313 |     1368 | 66.2447145757031 |   28.4 | I     |
  UGC06976                | 179.7597225 |   21.80815 |     6568 | 60.8346890220673 |   40.1 | S0    |
  UGC06983                |  179.788842 |   52.70769 |     1317 | 114.327635546177 |   37.4 | SBc   |
  NGC4025                 | 179.7924345 |   37.79333 |     3410 |  84.947631274334 |   50.7 | SBc   |
  IC0753                  | 179.8036185 |   -0.52385 |     6236 | 63.9957668522274 |   59.1 | S0    |
  ESO440-037              |  179.821233 |  -28.90491 |     1901 | 76.4101882168071 |   25.0 | S0    |
  PGC037801               |  179.953659 |   27.85409 |    15351 |  62.251709596865 |   38.6 | S0-a  |
  UGC06996                |  180.095226 |   78.85159 |     2246 | 65.4864183174904 |   42.2 | I     |
  NGC4035                 |  180.121659 |  -15.94836 |     1510 | 73.9862833325593 |   26.7 | SABb  |
  ESO505-002              | 180.1327635 |  -24.72393 |     1606 | 87.5288625359385 |   14.7 | IAB   |
  NGC4032                 | 180.1368615 |   20.07392 |     1385 | 80.7516116678723 |   42.8 | I     |
  PGC037892               |  180.205212 |   15.45120 |     6863 | 65.6373871651568 |    0.0 | Sc    |
  PGC037895               | 180.2201325 |   13.74819 |    15910 | 72.1358732052396 |    0.0 | E     |
  ESO321-002              | 180.2871945 |  -42.74674 |     4814 | 60.8346890220673 |   53.1 | Sbc   |
  ESO379-022              | 180.3359865 |  -33.87654 |     2893 |  70.008582096846 |   48.7 | S0-a  |
  UGC07003                | 180.3395565 |   14.44995 |     1376 | 91.0230208482866 |   34.7 | I     |
  UGC07004                | 180.3663465 |   -0.71837 |     6232 | 73.3079817026087 |   38.6 | Sc    |
  NGC4034                 |  180.373458 |   69.32392 |     2639 |   86.72637957922 |   54.0 | Sc    |
  UGC07007                | 180.3891615 |   33.34062 |      946 | 99.5752210060189 |   20.1 | Sm    |
  ESO171-005              |  180.400473 |  -53.35742 |     4060 | 71.9699575568027 |   38.0 | SABa  |
  UGC07012                |  180.513087 |   29.84807 |     3231 |  64.886042919733 |   59.4 | SBc   |
  NGC4044                 | 180.6230505 |   -0.21243 |     6151 | 67.1662768428085 |   29.7 | E     |
  UGC07020                |  180.652257 |   41.05420 |     6334 | 69.3667287432316 |   40.0 | Sbc   |
  NGC4047                 |  180.711072 |   48.63622 |     3653 |   92.07701674383 |   42.1 | Sb    |
  NGC4049                 |  180.726936 |   18.75223 |      950 | 69.6869260120192 |   59.4 | Sd    |
  NGC4053                 | 180.7981875 |   19.72886 |     7291 | 63.7017367891317 |   59.3 | Sa    |
  PGC038075               |  180.805299 |    1.95055 |     5787 | 61.3975781886058 |   52.4 | S0-a  |
  NGC4066                 | 181.0393335 |   20.34786 |     7475 | 69.6869260120192 |   27.4 | E     |
  2MASXJ12041129+3153279  | 181.0471305 |   31.89113 |      220 | 102.600928368145 |   57.8 | S?    |
  NGC4059                 | 181.0472745 |   20.40977 |     7311 | 74.1568473094084 |   54.9 | E     |
  NGC4067                 | 181.0481235 |   10.85433 |     2491 | 67.7877507123935 |   45.5 | Sb    |
  NGC4077                 |  181.158579 |    1.78766 |     7138 | 75.8841805149985 |   57.0 | S0    |
  ESO440-046              |  181.171626 |  -28.11641 |     1637 | 119.165689022851 |   57.0 | SBm   |
  PGC038234               |  181.204596 |   14.49612 |     7058 | 109.182049119053 |   39.3 | S0-a  |
  NGC4079                 |  181.207569 |   -2.38249 |     6094 | 104.028230956194 |   48.9 | SABb  |
  PGC038250               | 181.2456705 |   58.10733 |     2847 | 62.6832208614854 |   47.3 | Sc    |
  UGC07072                | 181.3032705 |   28.78192 |     3307 | 60.2769438428993 |   43.3 | Sd    |
